stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",midpoint,1,24,0.9999982468640618,0.002039082079263255,0.002398554712827082,1.0,7,0.9999971095589857,0.0033552004334111117,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999997908640232,0.000748020591254357,0.0008278050080605201,1.0,7,0.9999998369338844,0.0008255052762081639,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999999331156199,0.00034791998893875535,0.0003499611906428746,1.0,7,0.9999999907645543,0.00019735717238743882,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.999999987169867,0.00016374446236023404,0.00018710385250460883,1.0,7,0.9999999994467651,4.454666885234455e-05,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",single_jvp,1,24,0.9956920216878284,0.10108258952571608,0.08975959466514287,0.7083333333333334,7,0.984309949710453,0.178068757416523,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999927663818646,0.004133547311875155,0.004229336516746446,0.9166666666666666,7,0.9999888423058232,0.006704094143284329,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999968973325042,0.002723866925416006,0.0013663443800033005,0.9583333333333334,5,0.9999965601457015,0.0030243028063798283,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999997005406467,0.0007971764625730841,0.0006823946366495911,1.0,5,0.9999998250420407,0.000688768107422983,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999334987801,0.0003779772864784619,0.0002808184541600318,1.0,5,0.9999999938903671,0.0001300554819619428,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.999999984312159,0.0001770680864592749,0.00018757223777114587,1.0,5,0.9999999994695847,3.406480240439801e-05,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9979224168125893,0.0665641361175377,0.06297023075321312,0.9166666666666666,5,0.9969622292784206,0.08299417551845344,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999966132546536,0.002632506597366581,0.002608235362787233,0.9583333333333334,5,0.9999858904409957,0.0061039755417780775,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",midpoint,1,24,0.99999772115267,0.002309737051522279,0.0014420349961532955,0.9583333333333334,5,0.999998207786033,0.002196043058592375,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999997439518065,0.0008040017463453312,0.0008240732359733507,1.0,5,0.9999999003743731,0.0005097865281349711,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999459791967,0.000340687430538448,0.00032770421770614744,1.0,5,0.999999995898678,0.00010002287598101246,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999822501,0.00018805754471306734,0.0002226546017536499,1.0,5,0.9999999997525341,2.3443160867633883e-05,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9979224168125893,0.0665641361175377,0.06266213525108202,0.9166666666666666,5,0.9969546711775625,0.085727932581537,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999969423958435,0.0026307373562031904,0.0026864942588609147,0.9583333333333334,5,0.9999925324679555,0.004463708773638532,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999983916969434,0.002054107460107057,0.001546171416617735,0.9583333333333334,5,0.9999992436811062,0.0017578194027540839,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999996876935953,0.0008772094631689062,0.0010801036247781149,1.0,5,0.9999999561429139,0.00041959130143408855,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999475882586,0.0003344229628610418,0.0004095514878874482,1.0,5,0.9999999980106629,8.713655194053413e-05,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999839066571,0.00018870194553759277,0.00019494648630766302,1.0,5,0.9999999998003694,2.1210437730862115e-05,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9981484272319769,0.06352521023929798,0.0602175646880623,0.875,5,0.9964436545408837,0.08548278659274192,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.999996194910603,0.0031598393421209685,0.002157552777377045,0.9583333333333334,5,0.9999967360120148,0.0036202511838095497,True,8.019732342170407,niah_single_1,,,H3
