stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9990787333405471,0.045424805896548834,0.043913198451795796,0.875,12,0.9970204284691058,0.07969600047271623,True,8.019732342170407,niah_single_1,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.999999616634716,0.0010576364191532822,0.0006457457048528819,1.0,12,0.9999975388930804,0.003047486561653846,True,8.019732342170407,niah_single_1,,26.0,
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",midpoint,1,24,0.9999982691119877,0.0020824592610625744,0.0022463310783618945,1.0,7,0.999996934109297,0.003180986233572752,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999998972830769,0.0005146401055833015,0.00054140486443604,1.0,7,0.9999998308528775,0.0007802410582651677,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999999878916931,0.00017515837025291727,0.0001920373340492455,1.0,7,0.9999999896028607,0.00019479926767723913,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.9999999934324095,0.00011557991273669041,8.068387630421147e-05,1.0,7,0.9999999993425777,4.88939057683623e-05,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",single_jvp,1,24,0.9964277783205269,0.09896421786224238,0.0884666935891514,0.75,7,0.9825361919863529,0.18774965725849063,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999928427832339,0.004238882500486704,0.0045555642643979564,0.9166666666666666,7,0.9999885039266534,0.006279735606230872,True,8.019732342170407,gov_report,,,H1
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",midpoint,1,24,0.9999984457077686,0.0019125150305046652,0.001982270018282563,0.9583333333333334,7,0.9999930667616395,0.004251043575088066,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999999046330612,0.000466356298234927,0.00048823187803155414,1.0,7,0.9999996059411178,0.001029303678858198,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999999848728502,0.00017515837025291727,0.0001809763800513881,1.0,7,0.9999999758961828,0.0002554672870462003,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.9999999937776671,0.00011184152015157023,7.247057903856414e-05,1.0,7,0.9999999984978442,6.385986663581597e-05,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",single_jvp,1,24,0.9963315605731939,0.09996474627327462,0.1054165816028825,0.75,7,0.9808811635493991,0.19903998177621177,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999938059850646,0.00391030246278733,0.004046849206971191,0.9166666666666666,7,0.9999734707630653,0.008342934301649788,True,8.019732342170407,gov_report,,,H2
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",midpoint,1,24,0.9999982755058938,0.0020276037766843564,0.0020638820079455457,1.0,7,0.9999970989467359,0.0033651177401362144,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999998926993661,0.0005079401022574642,0.0005313478540495476,1.0,7,0.999999834175281,0.0008349639529729525,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999999894696405,0.00016013784115570978,0.00019434569434543825,1.0,7,0.9999999897443035,0.00020848647435330338,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.999999994068409,0.00010982327079237543,6.863932027547842e-05,1.0,7,0.9999999993544165,5.202306075207576e-05,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",single_jvp,1,24,0.9956922986884265,0.10109727018914202,0.08984448322367222,0.7083333333333334,7,0.9842994696685117,0.17813132840167056,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999928732514237,0.0041027923018216545,0.0040914135882001886,0.9166666666666666,7,0.9999888744756661,0.006692633970060376,True,8.019732342170407,gov_report,,,H3
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999993161749825,0.0012277564694349338,0.0009353505699020615,0.9583333333333334,5,0.9999964196506107,0.0030839789325385505,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999999017640426,0.0004456142043707737,0.00027484637461104827,1.0,5,0.9999997922570061,0.0007452749927916341,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999756037579,0.00022809324663003176,0.00015662421380644175,1.0,5,0.9999999872264352,0.00018489569519950693,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999931364791,0.00015142585379957077,0.0001294568152319009,1.0,5,0.9999999991870502,4.650990748531024e-05,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9979312426295018,0.06619250471502877,0.06195294955392602,0.9166666666666666,5,0.9969662702899842,0.08295002270919556,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H1"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999974697742843,0.0024354989477185294,0.002014961267325527,0.9583333333333334,5,0.999986154946463,0.006051772063011745,True,8.019732342170407,niah_single_1,,,H1
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999993448109976,0.0012272282237416553,0.0009353505699020615,0.9583333333333334,5,0.999998111832313,0.002245019007985216,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999999170091085,0.0004311500433320103,0.0002788035646137065,1.0,5,0.9999998879734238,0.0005476346934180646,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999756037579,0.00023289707757016847,0.00014113569336027634,1.0,5,0.9999999929297986,0.0001366917588602939,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999918374638,0.00016094251447204859,0.00013345790736420907,1.0,5,0.9999999994953543,3.5400458023183386e-05,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9979312426295018,0.06619250471502877,0.06177430310702764,0.9166666666666666,5,0.9969532315385092,0.08576117205659184,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H2"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999974697742843,0.0024333052122736893,0.002014961267325527,0.9583333333333334,5,0.9999926597624383,0.0044252012229670686,True,8.019732342170407,niah_single_1,,,H2
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999993911237302,0.0013123507611578536,0.0010986565312318558,0.9583333333333334,5,0.9999992180053741,0.0017857612342885426,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999999401773048,0.0003888240850782992,0.0003211639976980387,1.0,5,0.9999999495450128,0.0004506106072201654,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999768755663,0.00022925760208202382,0.00021366996006623866,1.0,5,0.999999996787511,0.00011351639009568522,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999834674755,0.000182224036295109,0.00017140051196430428,1.0,5,0.9999999997770467,2.9482018977610133e-05,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9981202253650281,0.06388706653744636,0.06022287326081145,0.875,5,0.9964420756721557,0.08550568587098753,True,8.019732342170407,niah_single_1,,,H3
task_history,"{""history_id"": ""H3"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999975388930804,0.002629884798634161,0.0018624690526247438,0.9583333333333334,5,0.9999968019497409,0.0035851240150489875,True,8.019732342170407,niah_single_1,,,H3
