name,family,specification,auroc,auprc,order,feature_count,harmful_recall,refresh_coverage,missed_normalized_regret,missed_event_count,harmful_event_count,task_recall
token_age_std_lt_540.69263,single_threshold,"{""direction"": ""lt"", ""feature"": ""token_age_std"", ""threshold"": 540.6926278598304}",0.4115144639818491,0.4333694456699145,0,1,0.8536585365853658,0.8928571428571429,0.11375587484000346,6,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.7391304347826086}"
token_age_std_lt_547.00823,single_threshold,"{""direction"": ""lt"", ""feature"": ""token_age_std"", ""threshold"": 547.0082266291797}",0.4115144639818491,0.4333694456699145,0,1,0.926829268292683,0.9285714285714286,0.0431096789242706,3,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.8695652173913043}"
recent_window_exits_gt_0,single_threshold,"{""direction"": ""gt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.0}",0.65655133295519,0.601761517615176,0,1,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
recent_window_exits_gt_0.03125,single_threshold,"{""direction"": ""gt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.03125}",0.65655133295519,0.601761517615176,0,1,0.8292682926829268,0.7142857142857143,0.07905278959749976,7,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 0.7391304347826086}"
recent_window_exits_gt_0.0625,single_threshold,"{""direction"": ""gt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.0625}",0.65655133295519,0.601761517615176,0,1,0.6341463414634146,0.5714285714285714,0.2234049046973028,15,41,"{""gov_report"": 0.7222222222222222, ""niah_single_1"": 0.5652173913043478}"
recent_window_exits_gt_0.125,single_threshold,"{""direction"": ""gt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.125}",0.65655133295519,0.601761517615176,0,1,0.5365853658536586,0.42857142857142855,0.289380737395945,19,41,"{""gov_report"": 0.6666666666666666, ""niah_single_1"": 0.43478260869565216}"
recent_window_exits_gt_0.25,single_threshold,"{""direction"": ""gt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.25}",0.65655133295519,0.601761517615176,0,1,0.36585365853658536,0.2857142857142857,0.4169663563032296,26,41,"{""gov_report"": 0.4444444444444444, ""niah_single_1"": 0.30434782608695654}"
recent_window_exits_gt_0.5,single_threshold,"{""direction"": ""gt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.5}",0.65655133295519,0.601761517615176,0,1,0.1951219512195122,0.14285714285714285,0.5608600741017646,33,41,"{""gov_report"": 0.2777777777777778, ""niah_single_1"": 0.13043478260869565}"
recent_window_exits_gt_1,single_threshold,"{""direction"": ""gt"", ""feature"": ""recent_window_exits"", ""threshold"": 1.0}",0.65655133295519,0.601761517615176,0,1,0.0,0.0,0.689712739647594,41,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.0}"
recent_window_exits_lt_0,single_threshold,"{""direction"": ""lt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.0}",0.34344866704481,0.41718931475029036,0,1,0.0,0.0,0.689712739647594,41,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.0}"
recent_window_exits_lt_0.03125,single_threshold,"{""direction"": ""lt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.03125}",0.34344866704481,0.41718931475029036,0,1,0.0,0.14285714285714285,0.689712739647594,41,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.0}"
recent_window_exits_lt_0.0625,single_threshold,"{""direction"": ""lt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.0625}",0.34344866704481,0.41718931475029036,0,1,0.17073170731707318,0.2857142857142857,0.6106599500500942,34,41,"{""gov_report"": 0.05555555555555555, ""niah_single_1"": 0.2608695652173913}"
recent_window_exits_lt_0.125,single_threshold,"{""direction"": ""lt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.125}",0.34344866704481,0.41718931475029036,0,1,0.36585365853658536,0.42857142857142855,0.4663078349502912,26,41,"{""gov_report"": 0.2777777777777778, ""niah_single_1"": 0.43478260869565216}"
recent_window_exits_lt_0.25,single_threshold,"{""direction"": ""lt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.25}",0.34344866704481,0.41718931475029036,0,1,0.4634146341463415,0.5714285714285714,0.40033200225164894,22,41,"{""gov_report"": 0.3333333333333333, ""niah_single_1"": 0.5652173913043478}"
recent_window_exits_lt_0.5,single_threshold,"{""direction"": ""lt"", ""feature"": ""recent_window_exits"", ""threshold"": 0.5}",0.34344866704481,0.41718931475029036,0,1,0.6341463414634146,0.7142857142857143,0.2727463833443644,15,41,"{""gov_report"": 0.5555555555555556, ""niah_single_1"": 0.6956521739130435}"
recent_window_exits_lt_1,single_threshold,"{""direction"": ""lt"", ""feature"": ""recent_window_exits"", ""threshold"": 1.0}",0.34344866704481,0.41718931475029036,0,1,0.8048780487804879,0.8571428571428571,0.12885266554582925,8,41,"{""gov_report"": 0.7222222222222222, ""niah_single_1"": 0.8695652173913043}"
retained_attention_mass_gt_0.11924979,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.11924979127090214}",0.3936471922858763,0.41204130233976166,0,1,0.9024390243902439,0.9404761904761905,0.06649411310762078,4,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 0.9565217391304348}"
retained_attention_mass_gt_0.19157611,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.1915761137225625}",0.3936471922858763,0.41204130233976166,0,1,0.8292682926829268,0.8928571428571429,0.13525153294763786,7,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 0.8695652173913043}"
retained_attention_mass_gt_0.28167568,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.28167568407930577}",0.3936471922858763,0.41204130233976166,0,1,0.7804878048780488,0.8452380952380952,0.1644035552922223,9,41,"{""gov_report"": 0.7222222222222222, ""niah_single_1"": 0.8260869565217391}"
retained_attention_mass_gt_0.3652756,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.36527559990647446}",0.3936471922858763,0.41204130233976166,0,1,0.7560975609756098,0.7976190476190477,0.1742882835404589,10,41,"{""gov_report"": 0.7222222222222222, ""niah_single_1"": 0.782608695652174}"
retained_attention_mass_gt_0.55824614,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.5582461364901317}",0.3936471922858763,0.41204130233976166,0,1,0.7073170731707317,0.75,0.20684234723521402,12,41,"{""gov_report"": 0.6666666666666666, ""niah_single_1"": 0.7391304347826086}"
retained_attention_mass_gt_0.59563933,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.5956393332601803}",0.3936471922858763,0.41204130233976166,0,1,0.6585365853658537,0.7023809523809523,0.2191007469623375,14,41,"{""gov_report"": 0.6666666666666666, ""niah_single_1"": 0.6521739130434783}"
retained_attention_mass_gt_0.73791161,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.7379116085535359}",0.3936471922858763,0.41204130233976166,0,1,0.6097560975609756,0.6428571428571429,0.2606512088089962,16,41,"{""gov_report"": 0.6111111111111112, ""niah_single_1"": 0.6086956521739131}"
retained_attention_mass_gt_0.76238358,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.7623835790505014}",0.3936471922858763,0.41204130233976166,0,1,0.6097560975609756,0.5952380952380952,0.2606512088089962,16,41,"{""gov_report"": 0.6111111111111112, ""niah_single_1"": 0.6086956521739131}"
retained_attention_mass_gt_0.80527485,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.8052748486960015}",0.3936471922858763,0.41204130233976166,0,1,0.5365853658536586,0.5476190476190477,0.30553488172625787,19,41,"{""gov_report"": 0.4444444444444444, ""niah_single_1"": 0.6086956521739131}"
retained_attention_mass_gt_0.82622635,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.8262263452164272}",0.3936471922858763,0.41204130233976166,0,1,0.4634146341463415,0.5,0.37671900210310216,22,41,"{""gov_report"": 0.4444444444444444, ""niah_single_1"": 0.4782608695652174}"
retained_attention_mass_gt_0.87980315,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.879803145594394}",0.3936471922858763,0.41204130233976166,0,1,0.4146341463414634,0.4523809523809524,0.3954128377492893,24,41,"{""gov_report"": 0.3333333333333333, ""niah_single_1"": 0.4782608695652174}"
retained_attention_mass_gt_0.90155957,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.901559566004913}",0.3936471922858763,0.41204130233976166,0,1,0.3902439024390244,0.40476190476190477,0.41980308165172836,25,41,"{""gov_report"": 0.3333333333333333, ""niah_single_1"": 0.43478260869565216}"
retained_attention_mass_gt_0.91755125,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9175512469525614}",0.3936471922858763,0.41204130233976166,0,1,0.3170731707317073,0.35714285714285715,0.4862067032355748,28,41,"{""gov_report"": 0.2777777777777778, ""niah_single_1"": 0.34782608695652173}"
retained_attention_mass_gt_0.93195412,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9319541164818461}",0.3936471922858763,0.41204130233976166,0,1,0.1951219512195122,0.2976190476190476,0.5627954281563178,33,41,"{""gov_report"": 0.16666666666666666, ""niah_single_1"": 0.21739130434782608}"
retained_attention_mass_gt_0.94477538,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9447753799505083}",0.3936471922858763,0.41204130233976166,0,1,0.14634146341463414,0.25,0.5955153016531205,35,41,"{""gov_report"": 0.16666666666666666, ""niah_single_1"": 0.13043478260869565}"
retained_attention_mass_gt_0.96318749,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9631874935009647}",0.3936471922858763,0.41204130233976166,0,1,0.0975609756097561,0.20238095238095238,0.6315567023680123,37,41,"{""gov_report"": 0.1111111111111111, ""niah_single_1"": 0.08695652173913043}"
retained_attention_mass_gt_0.99076363,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9907636262439227}",0.3936471922858763,0.41204130233976166,0,1,0.024390243902439025,0.15476190476190477,0.6840918342400983,40,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.043478260869565216}"
retained_attention_mass_gt_1,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}",0.3936471922858763,0.41204130233976166,0,1,0.0,0.09523809523809523,0.689712739647594,41,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.0}"
retained_attention_mass_gt_1,single_threshold,"{""direction"": ""gt"", ""feature"": ""retained_attention_mass"", ""threshold"": 1.0}",0.3936471922858763,0.41204130233976166,0,1,0.0,0.047619047619047616,0.689712739647594,41,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.0}"
retained_attention_mass_lt_0.11924979,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.11924979127090214}",0.6063528077141237,0.6049752845702202,0,1,0.0975609756097561,0.05952380952380952,0.6232186265399732,37,41,"{""gov_report"": 0.16666666666666666, ""niah_single_1"": 0.043478260869565216}"
retained_attention_mass_lt_0.19157611,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.1915761137225625}",0.6063528077141237,0.6049752845702202,0,1,0.17073170731707318,0.10714285714285714,0.5544612066999561,34,41,"{""gov_report"": 0.2222222222222222, ""niah_single_1"": 0.13043478260869565}"
retained_attention_mass_lt_0.28167568,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.28167568407930577}",0.6063528077141237,0.6049752845702202,0,1,0.21951219512195122,0.15476190476190477,0.5253091843553717,32,41,"{""gov_report"": 0.2777777777777778, ""niah_single_1"": 0.17391304347826086}"
retained_attention_mass_lt_0.3652756,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.36527559990647446}",0.6063528077141237,0.6049752845702201,0,1,0.24390243902439024,0.20238095238095238,0.515424456107135,31,41,"{""gov_report"": 0.2777777777777778, ""niah_single_1"": 0.21739130434782608}"
retained_attention_mass_lt_0.55824614,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.5582461364901317}",0.6063528077141237,0.6049752845702202,0,1,0.2926829268292683,0.25,0.48287039241237995,29,41,"{""gov_report"": 0.3333333333333333, ""niah_single_1"": 0.2608695652173913}"
retained_attention_mass_lt_0.59563933,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.5956393332601803}",0.6063528077141237,0.6049752845702202,0,1,0.34146341463414637,0.2976190476190476,0.47061199268525655,27,41,"{""gov_report"": 0.3333333333333333, ""niah_single_1"": 0.34782608695652173}"
retained_attention_mass_lt_0.73791161,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.7379116085535359}",0.6063528077141237,0.6049752845702202,0,1,0.3902439024390244,0.35714285714285715,0.4290615308385977,25,41,"{""gov_report"": 0.3888888888888889, ""niah_single_1"": 0.391304347826087}"
retained_attention_mass_lt_0.76238358,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.7623835790505014}",0.6063528077141237,0.6049752845702202,0,1,0.3902439024390244,0.40476190476190477,0.4290615308385977,25,41,"{""gov_report"": 0.3888888888888889, ""niah_single_1"": 0.391304347826087}"
retained_attention_mass_lt_0.80527485,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.8052748486960015}",0.6063528077141237,0.6049752845702202,0,1,0.4634146341463415,0.4523809523809524,0.38417785792133613,22,41,"{""gov_report"": 0.5555555555555556, ""niah_single_1"": 0.391304347826087}"
retained_attention_mass_lt_0.82622635,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.8262263452164272}",0.6063528077141237,0.6049752845702202,0,1,0.5365853658536586,0.5,0.31299373754449183,19,41,"{""gov_report"": 0.5555555555555556, ""niah_single_1"": 0.5217391304347826}"
retained_attention_mass_lt_0.87980315,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.879803145594394}",0.6063528077141237,0.6049752845702202,0,1,0.5853658536585366,0.5476190476190477,0.2942999018983047,17,41,"{""gov_report"": 0.6666666666666666, ""niah_single_1"": 0.5217391304347826}"
retained_attention_mass_lt_0.90155957,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.901559566004913}",0.6063528077141237,0.6049752845702202,0,1,0.6097560975609756,0.5952380952380952,0.2699096579958657,16,41,"{""gov_report"": 0.6666666666666666, ""niah_single_1"": 0.5652173913043478}"
retained_attention_mass_lt_0.91755125,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9175512469525614}",0.6063528077141237,0.6049752845702202,0,1,0.6829268292682927,0.6428571428571429,0.2035060364120192,13,41,"{""gov_report"": 0.7222222222222222, ""niah_single_1"": 0.6521739130434783}"
retained_attention_mass_lt_0.93195412,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9319541164818461}",0.6063528077141237,0.6049752845702202,0,1,0.8048780487804879,0.7023809523809523,0.12691731149127614,8,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 0.782608695652174}"
retained_attention_mass_lt_0.94477538,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9447753799505083}",0.6063528077141237,0.6049752845702202,0,1,0.8536585365853658,0.75,0.09419743799447342,6,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 0.8695652173913043}"
retained_attention_mass_lt_0.96318749,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9631874935009647}",0.6063528077141237,0.6049752845702202,0,1,0.9024390243902439,0.7976190476190477,0.05815603727958155,4,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.9130434782608695}"
retained_attention_mass_lt_0.99076363,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9907636262439227}",0.6063528077141237,0.6049752845702202,0,1,0.975609756097561,0.8452380952380952,0.0056209054074956785,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
retained_attention_mass_lt_1,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}",0.6063528077141237,0.6049752845702202,0,1,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
retained_attention_mass_lt_1,single_threshold,"{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 1.0}",0.6063528077141237,0.6049752845702202,0,1,1.0,0.9047619047619048,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
cache_occupancy_gt_1,single_threshold,"{""direction"": ""gt"", ""feature"": ""cache_occupancy"", ""threshold"": 1.0}",0.5,0.4880952380952381,0,1,0.0,0.0,0.689712739647594,41,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.0}"
cache_occupancy_lt_1,single_threshold,"{""direction"": ""lt"", ""feature"": ""cache_occupancy"", ""threshold"": 1.0}",0.5,0.4880952380952381,0,1,0.0,0.0,0.689712739647594,41,41,"{""gov_report"": 0.0, ""niah_single_1"": 0.0}"
selector_score_drift_gt_0,single_threshold,"{""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.0}",0.5672149744753261,0.5644941763465989,0,1,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
selector_score_drift_gt_0.2092915,single_threshold,"{""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}",0.5672149744753261,0.5644941763465989,0,1,0.975609756097561,0.8452380952380952,0.002757979149506719,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
selector_score_drift_gt_0.34604212,single_threshold,"{""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.3460421167536273}",0.5672149744753261,0.5644941763465989,0,1,0.9024390243902439,0.7976190476190477,0.05715937236188044,4,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.8260869565217391}"
